,genres,app_name,item_id,developer,user_id,recommend,sentiment_analysis,playtime_forever
44108,"Action, Adventure",Batman™: Arkham Origins,209000,"WB Games Montreal,Splash Damage",SOH123,True,2,298.0
44109,"Action, Adventure",Shadow Warrior,233130,Flying Wild Hog,SOH123,True,0,298.0
44110,"Action, Adventure, Indie, RPG",ORION: Prelude,104900,"Trek Industries, Inc",SOH123,True,2,298.0
44111,"Action, Adventure",Batman™: Arkham Origins,209000,"WB Games Montreal,Splash Damage",JoshuaRasnier,True,2,745.0
44112,"Action, Adventure",Batman™: Arkham Origins,209000,"WB Games Montreal,Splash Damage",76561198050497367,True,2,911.0
44113,"Action, Adventure",Batman™: Arkham Origins,209000,"WB Games Montreal,Splash Damage",76561198097584957,True,2,816.0
44114,"Action, Adventure",Tom Clancy’s Splinter Cell Blacklist,235600,Ubisoft Toronto,76561198097584957,True,2,816.0
44115,"Action, Adventure",Dishonored,205100,Arkane Studios,76561198097584957,True,2,816.0
44116,"Action, Adventure",Batman™: Arkham Origins,209000,"WB Games Montreal,Splash Damage",Christpastor,True,2,134.0
44117,"Action, Adventure",Batman™: Arkham Origins,209000,"WB Games Montreal,Splash Damage",giantflyingoctopi,True,2,540.0
44118,"Action, Adventure",Batman™: Arkham Origins,209000,"WB Games Montreal,Splash Damage",76561198078377030,True,1,442.0
44119,"Action, Free to Play",Team Fortress 2,440,Valve,76561198078377030,True,1,442.0
44120,"Action, Adventure",Batman™: Arkham Origins,209000,"WB Games Montreal,Splash Damage",76561198006606435,True,2,1044.0
44121,"Action, Adventure",Batman™: Arkham Origins,209000,"WB Games Montreal,Splash Damage",chaoswrecker889,True,2,160.0
44122,"Action, Free to Play",Blacklight: Retribution,209870,Hardsuit Labs,chaoswrecker889,True,2,160.0
44123,"Action, Adventure",Batman™: Arkham Origins,209000,"WB Games Montreal,Splash Damage",yashitya,True,2,90.0
44124,"Action, Adventure",Batman™: Arkham Origins,209000,"WB Games Montreal,Splash Damage",morfeuoraculo,True,0,416.0
44129,"Action, Adventure",Batman™: Arkham Origins,209000,"WB Games Montreal,Splash Damage",76561198088931923,True,0,124.0
44130,"Action, Free to Play",Team Fortress 2,440,Valve,76561198088931923,True,1,124.0
44131,"Action, Adventure",Batman™: Arkham Origins,209000,"WB Games Montreal,Splash Damage",76561198020223470,True,1,2522.0
44133,"Action, Adventure",Batman™: Arkham Origins,209000,"WB Games Montreal,Splash Damage",76561198090264587,True,1,4436.0
44134,Action,The Showdown Effect,204080,Arrowhead Game Studios,76561198090264587,True,2,4436.0
44135,Action,Battlefield: Bad Company™ 2,24960,DICE,76561198090264587,True,0,4436.0
44136,"Action, Adventure",Batman™: Arkham Origins,209000,"WB Games Montreal,Splash Damage",76561198062830468,True,1,55.0
44137,"Action, Adventure",Batman™: Arkham Origins,209000,"WB Games Montreal,Splash Damage",LukaasCardoso,True,1,1.0
44141,"Action, Adventure",Batman™: Arkham Origins,209000,"WB Games Montreal,Splash Damage",76561198092681910,True,0,5.0
44142,"Action, Adventure",Batman™: Arkham Origins,209000,"WB Games Montreal,Splash Damage",76561198042220203,True,0,18.0
44144,"Action, Adventure",Batman™: Arkham Origins,209000,"WB Games Montreal,Splash Damage",Like_a_sunrise,True,2,4442.0
44145,"Action, Adventure",Batman™: Arkham Origins,209000,"WB Games Montreal,Splash Damage",76561198079649290,True,2,16.0
44146,Action,Aliens versus Predator Classic 2000,3730,Rebellion,76561198079649290,True,2,16.0
44147,Action,STAR WARS™ Jedi Knight - Jedi Academy™,6020,"Raven Software,Aspyr (Mac)",76561198079649290,True,2,16.0
44148,"Action, Free to Play",Team Fortress 2,440,Valve,76561198079649290,True,0,16.0
44151,"Action, Adventure",Batman™: Arkham Origins,209000,"WB Games Montreal,Splash Damage",76561198112259015,True,2,19.0
44152,"Action, Adventure",Batman™: Arkham Origins,209000,"WB Games Montreal,Splash Damage",76561198130137478,True,2,230.0
44154,"Adventure, Casual, Indie",Nihilumbra,252670,BeautiFun Games,76561198042760534,True,2,132.0
44162,"Indie, Simulation, Strategy",Democracy 3,245470,Positech Games,76561198092555785,True,2,1014.0
44163,"Adventure, Indie","Papers, Please",239030,3909,76561198092555785,True,2,1014.0
44164,"Simulation, Strategy",Europa Universalis IV,236850,Paradox Development Studio,76561198092555785,True,2,1014.0
44165,"Action, RPG",Borderlands 2,49520,"Gearbox Software,Aspyr (Mac &amp; Linux)",76561198092555785,True,2,1014.0
44168,"Indie, Simulation, Strategy",Democracy 3,245470,Positech Games,76561198043905413,True,2,53.0
44169,"Indie, Simulation, Strategy",Democracy 3,245470,Positech Games,76561198057110929,True,2,444.0
44170,Indie,DLC Quest,230050,Going Loud Studios,76561198057110929,True,2,444.0
44171,"Action, Adventure, Indie",Day One : Garry's Incident,242800,Wild Games Studio,rosalindo,False,2,1.0
44172,"Action, Adventure, Indie",Day One : Garry's Incident,242800,Wild Games Studio,LVURFR3NZ,False,1,110.0
44173,"Action, Adventure, Indie",Day One : Garry's Incident,242800,Wild Games Studio,jazzaftw,False,1,232.0
44174,"Action, Adventure, Indie",Day One : Garry's Incident,242800,Wild Games Studio,76561198088145132,False,0,766.0
44175,"Action, RPG",DARK SOULS™: Prepare To Die™ Edition,211420,FromSoftware,76561198088145132,True,2,766.0
44177,"Action, Adventure",Shadow Warrior,233130,Flying Wild Hog,76561198020361485,True,0,717.0
44178,"Action, Adventure",Shadow Warrior,233130,Flying Wild Hog,Ettannis,True,2,36.0
44180,"Action, Adventure",Shadow Warrior,233130,Flying Wild Hog,thehoboking,True,2,17.0
44181,"Action, Adventure",Shadow Warrior,233130,Flying Wild Hog,Steam-Community-Internet-Whore,True,2,751.0
44182,"Action, Free to Play",Team Fortress 2,440,Valve,Steam-Community-Internet-Whore,True,2,751.0
44183,Action,Counter-Strike: Source,240,Valve,Steam-Community-Internet-Whore,True,2,751.0
44186,"Adventure, Casual, Indie, RPG",Dysfunctional Systems: Learning to Manage Chaos,248800,Dischan Media,skbooty,True,2,93.0
44187,"Action, Indie, Strategy",Orcs Must Die! 2,201790,Robot Entertainment,skbooty,True,1,93.0
44189,RPG,Enclave,253980,Starbreeze,76561198080848365,True,1,61.0
44190,RPG,Enclave,253980,Starbreeze,Headfreakingshot,False,0,1073.0
44191,"Indie, Simulation, Strategy",FTL: Faster Than Light,212680,Subset Games,Headfreakingshot,True,0,1073.0
44196,"Action, Indie, Simulation, Strategy","Cook, Serve, Delicious!",247020,Vertigo Gaming Inc.,sovietbus,True,2,594.0
44197,"Action, Indie, Simulation, Strategy","Cook, Serve, Delicious!",247020,Vertigo Gaming Inc.,nyxx7,True,2,20.0
44198,"Action, Adventure, Indie",Amnesia: A Machine for Pigs,239200,The Chinese Room,76561198023519729,True,2,336.0
44203,"Action, Simulation, Strategy",Arma 3,107410,Bohemia Interactive,420Blz,True,2,1943.0
44204,"Action, Simulation, Strategy",Arma 3,107410,Bohemia Interactive,CrazyGiraffe71,True,2,214.0
44206,"Action, Simulation, Strategy",Arma 3,107410,Bohemia Interactive,76561198059201575,True,1,23.0
44208,"Action, Simulation, Strategy",Arma 3,107410,Bohemia Interactive,everybodyloveskungfufighting,True,1,24.0
44209,"Action, Simulation, Strategy",Arma 3,107410,Bohemia Interactive,SuppanutC,True,2,594.0
44210,"Action, Simulation, Strategy",Arma 3,107410,Bohemia Interactive,Madkeen,True,1,30.0
44213,"Action, Simulation, Strategy",Arma 3,107410,Bohemia Interactive,76561198094193531,True,2,18.0
44214,"Action, Simulation, Strategy",Arma II: DayZ Mod,224580,Bohemia Interactive,76561198094193531,True,2,18.0
44217,"Action, Simulation, Strategy",Arma 3,107410,Bohemia Interactive,amarethepegasus,True,2,36.0
44222,"Action, Simulation, Strategy",Arma 3,107410,Bohemia Interactive,76561198059167447,True,1,52.0
44223,"Action, Simulation, Strategy",Arma 3,107410,Bohemia Interactive,GLADTOHELP,True,2,371.0
44224,"Indie, Simulation",Euro Truck Simulator 2,227300,SCS Software,GLADTOHELP,True,1,371.0
44226,"Action, Simulation, Strategy",Arma 3,107410,Bohemia Interactive,minecraft_th,True,1,1269.0
44227,"Action, Simulation, Strategy",Arma 3,107410,Bohemia Interactive,76561198033050980,True,0,44.0
44230,"Action, Simulation, Strategy",Arma 3,107410,Bohemia Interactive,SpakAttk,True,1,559.0
44232,"Action, Simulation, Strategy",Arma 3,107410,Bohemia Interactive,76561198066004879,True,2,1952.0
44233,"Action, Simulation, Strategy",Arma 3,107410,Bohemia Interactive,76561198066846892,False,1,449.0
44234,"Action, Simulation, Strategy",Arma 3,107410,Bohemia Interactive,CaptainFantasy,True,0,1.0
44236,"Action, Simulation, Strategy",Arma 3,107410,Bohemia Interactive,Jaewda,False,0,157.0
44237,"Action, Simulation, Strategy",Arma 3,107410,Bohemia Interactive,76561198050110674,True,1,1.0
44238,"Action, Simulation, Strategy",Arma 3,107410,Bohemia Interactive,Darkos___,True,1,1582.0
44239,"Action, Simulation, Strategy",Arma 3,107410,Bohemia Interactive,76561198060037242,True,2,38.0
44240,Action,Counter-Strike: Source,240,Valve,76561198060037242,True,2,38.0
44241,"Action, Simulation, Strategy",Arma 3,107410,Bohemia Interactive,3xU,True,2,238.0
44242,"Action, Simulation, Strategy",Arma 3,107410,Bohemia Interactive,fjlightning,True,2,277.0
44243,"Action, Simulation, Strategy",Arma 3,107410,Bohemia Interactive,HappyHouseGnome,True,2,301.0
44244,"Action, Simulation, Strategy",Arma 3,107410,Bohemia Interactive,76561198091590393,True,2,376.0
44245,"Action, Simulation, Strategy",Arma 3,107410,Bohemia Interactive,housty8,True,2,80.0
44247,"Action, Simulation, Strategy",Arma 3,107410,Bohemia Interactive,HelloProcrastinators,False,2,107.0
44248,"Indie, Strategy",Sins of a Solar Empire®: Rebellion,204880,"Ironclad Games,Stardock Entertainment",HelloProcrastinators,True,2,107.0
44249,"Action, Simulation, Strategy",Arma 3,107410,Bohemia Interactive,fameplays,True,2,307.0
44250,"Action, Simulation, Strategy",Arma 3,107410,Bohemia Interactive,mygrandsonnathan,True,2,331.0
44251,"Action, Free to Play",Team Fortress 2,440,Valve,mygrandsonnathan,True,2,331.0
44252,"Action, Simulation, Strategy",Arma 3,107410,Bohemia Interactive,MrSlothe,True,2,962.0
44253,"Action, Simulation, Strategy",Arma 3,107410,Bohemia Interactive,feedhimmungo,True,0,212.0
44254,"Action, Simulation, Strategy",Arma 3,107410,Bohemia Interactive,Bisonate,True,2,1.0
44256,"Action, Simulation, Strategy",Arma 3,107410,Bohemia Interactive,perera94,True,2,642.0
44257,"Action, Indie, Strategy",Orcs Must Die! 2,201790,Robot Entertainment,perera94,True,0,642.0
44258,"Action, Simulation, Strategy",Arma 3,107410,Bohemia Interactive,76561198044948113,False,2,193.0
44259,"Action, Simulation, Strategy",Arma 3,107410,Bohemia Interactive,76561198115350277,True,2,80.0
44261,"Action, Simulation, Strategy",Arma 3,107410,Bohemia Interactive,assassins_nightmare,False,0,271.0
44262,"Action, Simulation, Strategy",Arma 3,107410,Bohemia Interactive,OfficialTonyAbbott,True,2,3822.0
44264,"Action, Simulation, Strategy",Arma 3,107410,Bohemia Interactive,76561198071067193,True,2,40.0
44265,"Action, Adventure",Just Cause 2,8190,Avalanche Studios,76561198071067193,True,0,40.0
44266,"Action, Simulation, Strategy",Arma 3,107410,Bohemia Interactive,St3863,True,2,1162.0
44267,"Action, Adventure",Saints Row IV,206420,Deep Silver Volition,St3863,False,0,1162.0
44268,"Action, Simulation, Strategy",Arma 3,107410,Bohemia Interactive,Itsxave,True,1,312.0
44270,"Action, Simulation, Strategy",Arma 3,107410,Bohemia Interactive,deyva,True,1,15.0
44271,"Action, Simulation, Strategy",Arma 3,107410,Bohemia Interactive,76561198032269919,True,2,99.0
44272,"Action, Simulation, Strategy",Arma 3,107410,Bohemia Interactive,fbibradfbi,True,2,25.0
44274,"Action, Simulation, Strategy",Arma 3,107410,Bohemia Interactive,76561198042541826,True,1,3432.0
44276,"Action, Simulation, Strategy",Arma 3,107410,Bohemia Interactive,CazzaCanola123,True,2,13.0
44281,"Action, Simulation, Strategy",Arma 3,107410,Bohemia Interactive,76561198064341931,True,2,19.0
44282,"Action, RPG",Borderlands 2,49520,"Gearbox Software,Aspyr (Mac &amp; Linux)",76561198064341931,True,0,19.0
44284,"Action, Simulation, Strategy",Arma 3,107410,Bohemia Interactive,KRISPY_DREME,True,2,3.0
44285,"Action, Simulation, Strategy",Arma 3,107410,Bohemia Interactive,76561198070293067,True,2,11.0
44286,"Action, Simulation, Strategy",Arma 3,107410,Bohemia Interactive,76561198072559414,True,2,25.0
44291,"Action, Simulation, Strategy",Arma 3,107410,Bohemia Interactive,76561198074383333,True,1,486.0
44293,"Action, Simulation, Strategy",Arma 3,107410,Bohemia Interactive,evolutionswag1,True,1,287.0
44294,"Action, Simulation, Strategy",Arma 3,107410,Bohemia Interactive,That_Random132,True,0,4340.0
44295,"Action, Simulation, Strategy",Arma 3,107410,Bohemia Interactive,76561198087630045,True,1,137.0
44296,"Action, Simulation, Strategy",Arma 3,107410,Bohemia Interactive,Justinkak,True,2,4070.0
44302,Strategy,Total War™: ROME II - Emperor Edition,214950,Creative Assembly,76561198026040814,True,0,862.0
44303,Strategy,Wargame: Airland Battle,222750,Eugen Systems,76561198026040814,True,0,862.0
44304,"Action, RPG",DARK SOULS™: Prepare To Die™ Edition,211420,FromSoftware,76561198026040814,True,0,862.0
44306,Strategy,Total War™: ROME II - Emperor Edition,214950,Creative Assembly,76561198076603075,True,2,395.0
44308,Strategy,Total War™: ROME II - Emperor Edition,214950,Creative Assembly,76561198028482615,True,1,135.0
44309,Strategy,Total War™: ROME II - Emperor Edition,214950,Creative Assembly,sameinator,True,0,2651.0
44310,Strategy,Total War™: ROME II - Emperor Edition,214950,Creative Assembly,76561198014987915,True,1,1742.0
44313,Strategy,Total War™: ROME II - Emperor Edition,214950,Creative Assembly,ethreneral,True,2,3552.0
44317,Strategy,Total War™: ROME II - Emperor Edition,214950,Creative Assembly,76561198068922744,True,0,787.0
44319,Strategy,Total War™: ROME II - Emperor Edition,214950,Creative Assembly,Admastvia,True,2,62.0
44320,Action,BioShock Infinite,8870,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",Admastvia,True,2,62.0
44322,Strategy,Total War™: ROME II - Emperor Edition,214950,Creative Assembly,krispinwaaah,True,2,71.0
44323,"Action, Free to Play",Team Fortress 2,440,Valve,krispinwaaah,True,2,71.0
44325,Strategy,Total War™: ROME II - Emperor Edition,214950,Creative Assembly,Drslap,True,2,1225.0
44327,Strategy,Total War™: ROME II - Emperor Edition,214950,Creative Assembly,76561198053081572,False,2,6035.0
44328,Strategy,Total War™: ROME II - Emperor Edition,214950,Creative Assembly,76561198094350759,True,1,12.0
44329,Strategy,Total War™: ROME II - Emperor Edition,214950,Creative Assembly,76561198155627953,True,2,274.0
44330,Strategy,Total War™: ROME II - Emperor Edition,214950,Creative Assembly,76561198051065449,False,1,1297.0
44331,Strategy,Total War™: ROME II - Emperor Edition,214950,Creative Assembly,76561198063368177,True,2,2409.0
44334,Strategy,Total War™: ROME II - Emperor Edition,214950,Creative Assembly,spazmatron42000,True,2,5551.0
44335,Strategy,Total War™: ROME II - Emperor Edition,214950,Creative Assembly,76561198051644506,True,2,72.0
44337,Strategy,Total War™: ROME II - Emperor Edition,214950,Creative Assembly,76561198038692032,True,0,518.0
44338,Strategy,Total War™: ROME II - Emperor Edition,214950,Creative Assembly,76561198046546837,True,0,1120.0
44339,Strategy,Napoleon: Total War™,34030,"The Creative Assembly,Feral Interactive (Mac)",76561198046546837,True,1,1120.0
44340,Strategy,Empire: Total War™,10500,"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",76561198046546837,True,1,1120.0
44341,"Adventure, Indie",Gone Home,232430,Fullbright,5p1d3r5,True,2,76.0
44342,"Adventure, Indie",Gone Home,232430,Fullbright,aussiead,True,2,1018.0
44343,"Adventure, Indie",Gone Home,232430,Fullbright,76561198052928427,True,2,190.0
44344,"Adventure, Indie",Gone Home,232430,Fullbright,76561198043226578,True,2,294.0
44346,"Adventure, Indie",Gone Home,232430,Fullbright,66839427,True,2,2305.0
44347,"Adventure, Indie",Gone Home,232430,Fullbright,hanroo,True,2,103.0
44349,"Adventure, Indie",Gone Home,232430,Fullbright,DatGuy3110,True,2,496.0
44350,"Adventure, Indie",Gone Home,232430,Fullbright,Harry_Mess,True,2,159.0
44351,"Adventure, Indie",Gone Home,232430,Fullbright,76561198070817727,False,0,176.0
44352,"Adventure, Indie",Gone Home,232430,Fullbright,orphanz,True,2,33.0
44353,"Adventure, Indie",Gone Home,232430,Fullbright,ben_oco1,True,2,209.0
44354,"Action, Adventure, Indie",Brothers - A Tale of Two Sons,225080,Starbreeze Studios AB,VilePurple,True,2,38.0
44355,"Action, Adventure, Indie",Brothers - A Tale of Two Sons,225080,Starbreeze Studios AB,AzzCat95,True,2,5.0
44357,"Action, Adventure, Indie",Brothers - A Tale of Two Sons,225080,Starbreeze Studios AB,paddy3450,True,1,15.0
44358,"Action, Indie, RPG",Bastion,107100,Supergiant Games,paddy3450,True,1,15.0
44359,"Action, Adventure, Indie",Brothers - A Tale of Two Sons,225080,Starbreeze Studios AB,76561198085227281,True,0,2.0
44360,"Action, Adventure",Tomb Raider,203160,"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",76561198085227281,True,2,2.0
44361,"Action, Adventure, Indie",Brothers - A Tale of Two Sons,225080,Starbreeze Studios AB,kokobrainz,True,2,794.0
44363,"Action, Adventure, Indie",Brothers - A Tale of Two Sons,225080,Starbreeze Studios AB,quoquo1dog,True,2,2737.0
44364,"Action, Adventure, Indie",Brothers - A Tale of Two Sons,225080,Starbreeze Studios AB,76561198041283043,True,2,2.0
44365,"Adventure, Indie","Papers, Please",239030,3909,76561198041283043,True,2,2.0
